zpid,city,state,homeStatus,streetAddress,zipcode,bedrooms,bathrooms,price,longitude,latitude,homeType,lotSize,zestimate,rentZestimate,dateSoldString,taxAssessedValue,taxAssessedYear,parcelId
203757694,Kannapolis,NC,OTHER,854 Fairway Dr,28081,,3.0,517200,-80.63164,35.528812,SINGLE_FAMILY,52707.0,517200.0,1495,2017-02-17,441172.0,2023.0,155147
118945240,Cedar Rapids,IA,OTHER,1298 32nd St NE,52402,3.0,1.0,110800,-91.656204,42.010674,SINGLE_FAMILY,,110800.0,1300,2008-06-24,89400.0,2023.0,141033102000000
56630043,Weymouth,MA,OTHER,33 Belmont St,02188,3.0,1.0,646700,-70.96999,42.19491,SINGLE_FAMILY,8276.0,646700.0,3200,2009-06-30,531500.0,2023.0,WEYMM32B410L039
64658644,Kailua Kona,HI,OTHER,78-7002 Ola Kino St,96740,3.0,4.0,2218300,-155.9526,19.567507,SINGLE_FAMILY,15681.0,2218300.0,7945,2020-03-31,1558300.0,2023.0,780110480000
55848294,Hyannis,MA,OTHER,800 Bearses Way APT 3WC,02601,2.0,2.0,275300,-70.30471,41.671303,CONDO,,275300.0,2932,2001-11-09,173800.0,2023.0,HYANM294L0610CA
3760347,River Forest,IL,OTHER,714 William St,60305,3.0,3.0,852700,-87.81046,41.892597,SINGLE_FAMILY,8899.0,852700.0,5269,2019-03-27,56661.0,2022.0,1512202024
85638109,Kendallville,IN,OTHER,11717 E 415 N,46755,,1.5,170700,-85.19895,41.411472,MANUFACTURED,148975.0,170700.0,1152,2008-10-15,148900.0,2023.0,570912200012000003
86069595,Chelsea,OK,OTHER,7722 W 420th Rd,74016,2.0,1.0,194700,-95.39431,36.40974,SINGLE_FAMILY,304920.0,194700.0,1198,2017-03-08,11139.0,2023.0,00000422N18E300700
9611393,Allentown,PA,OTHER,2505 E Texas Blvd,18103,4.0,3.0,392800,-75.50558,40.584045,SINGLE_FAMILY,10890.0,392800.0,2800,2017-06-02,213700.0,2023.0,5496138524321
72699685,Meridian,ID,OTHER,3654 E Congressional Dr,83642,3.0,2.0,446300,-116.348816,43.61591,SINGLE_FAMILY,8712.0,446300.0,2100,2015-06-12,365400.0,2023.0,R1618780070
42793774,Panama City Beach,FL,OTHER,4624 Delwood Park Blvd,32408,3.0,2.0,403400,-85.73035,30.157711,SINGLE_FAMILY,6969.0,403400.0,2600,2018-05-11,238776.0,2023.0,32259334000
19410801,Napa,CA,OTHER,1134 Yale Ct,94558,4.0,3.0,1351900,-122.34517,38.314568,SINGLE_FAMILY,12196.0,1351900.0,5500,2011-05-17,818889.0,2023.0,041401003000
10461511,Philadelphia,PA,SOLD,2035 S Hemberger St,19145,3.0,2.0,258000,-75.183586,39.926643,TOWNHOUSE,783.0,273500.0,1900,2022-06-30,139500.0,2023.0,482230900
194076954,Dillon,CO,OTHER,584 Water Dance Dr,80435,4.0,2.25,3743700,-106.082214,39.573822,SINGLE_FAMILY,20908.0,3743700.0,12598,2018-03-05,253478.0,2023.0,6501715
18093729,Indian Wells,CA,OTHER,44820 Lakeside Dr,92210,3.0,4.0,1174500,-116.35554,33.724182,SINGLE_FAMILY,9148.0,1174500.0,5496,2020-06-05,788380.0,2023.0,633720021
54252843,Lititz,PA,OTHER,25 Santa Fe Dr,17543,4.0,2.5,446500,-76.23706,40.156837,SINGLE_FAMILY,15245.0,446500.0,1968,1998-10-02,269500.0,2023.0,6003824200000
96678923,Bellevue,WA,OTHER,7011 172nd Ave SE,98006,5.0,4.25,3538300,-122.11132,47.539288,SINGLE_FAMILY,13696.0,3538300.0,9432,2016-04-01,2526000.0,2023.0,0715010490
31572178,Utica,NY,OTHER,508 Jefferson Ave,13501,5.0,3.0,143200,-75.20775,43.094566,MULTI_FAMILY,16650.0,143200.0,2246,1996-01-11,35000.0,2023.0,30160031963447
10215936,Philadelphia,PA,FOR_SALE,6710 N Smedley St,19126,3.0,3.0,289900,-75.14532,40.05602,TOWNHOUSE,1421.0,275800.0,2295,,154300.0,2023.0,101040600
44218283,Miami,FL,OTHER,7677 SW 103rd Pl,33173,3.0,2.0,526200,-80.36027,25.696743,TOWNHOUSE,1999.0,526200.0,3200,1991-04-01,139209.0,2023.0,3040320160040
42318107,Arlington,TN,OTHER,6920 Brunswick Rd,38002,3.0,1.5,204900,-89.76175,35.314663,SINGLE_FAMILY,93654.0,204900.0,1524,1998-09-17,36600.0,2023.0,L0129A00007
51562569,Jacksonville,NC,OTHER,306 Doris Ave,28540,3.0,1.0,233800,-77.42921,34.778015,SINGLE_FAMILY,20908.0,233800.0,1700,2008-04-23,184788.0,2023.0,009424
70324883,Lago Vista,TX,OTHER,300 Venture Blvd S,78645,3.0,2.0,412400,-97.9927,30.383226,SINGLE_FAMILY,13939.0,412400.0,2400,2016-05-03,467742.0,2023.0,150598
108142051,Waynesboro,VA,OTHER,608 Lynn Ln,22980,3.0,2.0,312100,-78.91075,38.06361,SINGLE_FAMILY,13068.0,312100.0,2163,2019-09-19,206000.0,2022.0,5351624
7744073,Phoenix,AZ,OTHER,4026 W Laurel Ln,85029,,2.0,367100,-112.14609,33.59468,SINGLE_FAMILY,7752.0,367100.0,1682,1974-11-12,25410.0,2023.0,14933180
44474476,Jacksonville,FL,OTHER,1736 Hamilton St,32210,3.0,3.5,853900,-81.72257,30.287233,SINGLE_FAMILY,50266.0,853900.0,4647,2014-10-01,574035.0,2023.0,0680200000
85517730,La Porte,IN,OTHER,6533 W Laura Ln,46350,3.0,2.5,290200,-86.82609,41.66964,SINGLE_FAMILY,17160.0,290200.0,2040,2010-07-21,198100.0,2023.0,460512403024000046
45944019,Hilliard,FL,OTHER,27099 Kristie Cir S,32046,3.0,2.0,251800,-81.93168,30.675327,SINGLE_FAMILY,20473.0,251800.0,2044,2002-02-26,115691.0,2022.0,173N24202000230410
2060169349,San Pedro,CA,SOLD,1445 Longview Ln,90732,3.0,4.0,939800,-118.30475,33.76745,TOWNHOUSE,780.0,1013100.0,3999,2023-01-27,,,
234731181,Boyce,VA,OTHER,200 N Greenway Ave,22620,1.0,3.0,412500,-78.05638,39.09499,SINGLE_FAMILY,19950.0,412500.0,2914,2019-04-19,194500.0,2023.0,21A2A1
8409008,Show Low,AZ,OTHER,2660 W Stock,85901,,,215700,-110.07123,34.243668,MANUFACTURED,7405.0,215700.0,1788,2013-07-22,15255.0,2024.0,30948083
38278445,Laurel Springs,NJ,OTHER,612 Glen Ave,08021,4.0,2.0,343300,-75.01056,39.819828,SINGLE_FAMILY,15002.0,343300.0,3249,2002-08-15,182500.0,2023.0,2000057000000011
7856147,Scottsdale,AZ,OTHER,8525 E Citrus Way,85250,5.0,4.0,1156900,-111.89636,33.529705,SINGLE_FAMILY,14341.0,1156900.0,5461,2006-03-23,69900.0,2023.0,17410295
17336527,Bloomington,CA,OTHER,9615 Magnolia St,92316,3.0,4.0,588700,-117.39786,34.079212,SINGLE_FAMILY,7620.0,588700.0,2900,2020-06-03,426779.0,2023.0,0250082100000
70798714,Land O Lakes,FL,OTHER,21343 Morning Mist Way,34637,,2.5,391600,-82.46254,28.272833,SINGLE_FAMILY,6446.0,391600.0,2640,2006-09-18,302090.0,2023.0,362518003000C000100
44506705,Jacksonville,FL,RECENTLY_SOLD,1795 GRASSINGTON Way S,32223,4.0,2.0,600000,-81.64773,30.141613,SINGLE_FAMILY,,618200.0,3386,2023-07-21,271471.0,2023.0,1060870186
10032089,Lansdale,PA,OTHER,314 Allen Way,19446,3.0,2.0,362300,-75.28983,40.22742,TOWNHOUSE,6969.0,362300.0,2600,2017-09-28,111350.0,2023.0,560000152143
115374374,London,KY,RECENTLY_SOLD,121 Green Meadow Dr,40744,3.0,3.0,312500,-84.086494,37.062748,SINGLE_FAMILY,40075.0,324100.0,2400,2023-07-11,212500.0,2020.0,0924000002.27
219134725,Cedar Key,FL,OTHER,4770 SW County Road 345,32625,3.0,2.0,336400,-82.93502,29.258492,MANUFACTURED,1019303.0,336400.0,2940,2020-11-19,97323.0,2023.0,012850010D
121473120,Ocean Isle Beach,NC,OTHER,561 Westchester Pl SW,28469,4.0,4.0,968300,-78.46652,33.93773,SINGLE_FAMILY,19602.0,968300.0,4505,2020-07-31,759160.0,2023.0,212PB042
34447315,Norwalk,OH,OTHER,4 Birdie Way,44857,3.0,3.0,303600,-82.64307,41.23924,SINGLE_FAMILY,12763.0,303600.0,1975,1994-06-24,82750.0,2022.0,33039A010430000
19820254,San Jose,CA,OTHER,503 Cheyenne Ln,95123,3.0,2.0,1472900,-121.83348,37.245895,SINGLE_FAMILY,5880.0,1472900.0,3992,2016-06-16,853367.0,2023.0,68728011
248583434,Shreveport,LA,SOLD,320 Evangeline Creek Dr,71106,3.0,2.0,0,-93.720924,32.35421,SINGLE_FAMILY,7971.0,324900.0,2434,2021-10-13,26518.0,2021.0,161329102020800
73179463,Fort Wayne,IN,OTHER,2127 Garden Park Dr,46825,3.0,2.0,234900,-85.110886,41.145798,SINGLE_FAMILY,24397.0,234900.0,1749,,206600.0,2023.0,020818204009000072
44010600,Bal Harbour,FL,OTHER,9801 Collins Ave APT 12C,33154,2.0,2.0,1327500,-80.12387,25.89018,CONDO,43000.0,1327500.0,6147,2011-04-21,664628.0,2023.0,1222260230380
18932357,Bakersfield,CA,OTHER,906 Tangerine St,93306,4.0,2.0,282500,-118.92787,35.371677,SINGLE_FAMILY,7840.0,282500.0,1980,2009-04-28,185640.0,2023.0,13322105
40545753,Beloit,WI,OTHER,2118 Roosevelt Ave,53511,3.0,2.0,280100,-89.068275,42.505096,SINGLE_FAMILY,18208.0,280100.0,1616,2012-09-17,156800.0,2022.0,13471250
56897498,Oak Bluffs,MA,OTHER,17 Stone Pound Way,02557,4.0,2.5,2431900,-70.575386,41.418266,SINGLE_FAMILY,12196.0,2431900.0,8021,2002-12-31,1991000.0,2023.0,OAKBM0048B0079L000
7199158,Henderson,NV,OTHER,2232 Ramsgate Dr,89074,2.0,3.0,367600,-115.08725,36.032444,SINGLE_FAMILY,871.0,367600.0,2114,2021-02-24,78161.0,2024.0,17818719017
6092588,Statesville,NC,OTHER,2306 Scalybark Rd,28625,3.0,2.0,268200,-80.84235,35.800453,SINGLE_FAMILY,43560.0,268200.0,1674,2021-01-29,123170.0,2022.0,4755317311000
227236231,Connelly Springs,NC,OTHER,140 Liberty St,28612,3.0,1.0,242200,-81.5263,35.75666,SINGLE_FAMILY,34412.0,242200.0,1598,2016-02-16,181869.0,2023.0,12254
116174141,Oklahoma City,OK,OTHER,11600 Tarantino Dr,73173,4.0,1.0,527700,-97.637665,35.35295,SINGLE_FAMILY,34747.0,527700.0,3399,2013-07-01,47653.0,2023.0,OCC2RDBA262002
13888373,Loveland,CO,OTHER,434 Rossum Dr,80537,3.0,3.0,549800,-105.14602,40.39723,TOWNHOUSE,3780.0,549800.0,2500,2014-11-06,36125.0,2023.0,9517326001
337511184,Three Forks,MT,OTHER,78 Blue Stem Way,59752,4.0,2.0,562800,-111.61287,45.956825,SINGLE_FAMILY,44866.0,562800.0,2400,2020-07-21,488200.0,2023.0,43110404201250000
338854061,Dayton,TN,SOLD,265 Gail Ln,37321,2.0,1.0,139900,-85.01312,35.446964,SINGLE_FAMILY,10890.0,181800.0,1217,2022-01-31,28360.0,2022.0,103PA01900000
24729156,Saline,MI,OTHER,5115 Saline Waterworks Rd,48176,4.0,2.0,492600,-83.8276,42.174995,SINGLE_FAMILY,110641.0,492600.0,3249,1994-05-05,197500.0,2023.0,M1334300025
39545014,Brick,NJ,SOLD,78 Tall Timber Drive,08723,2.0,2.0,630000,-74.09763,40.050224,SINGLE_FAMILY,5227.0,703400.0,2479,2022-01-14,398400.0,2023.0,0700133000000014
41113899,Nashville,TN,OTHER,708 Delray Dr,37209,3.0,2.0,358700,-86.85369,36.155746,SINGLE_FAMILY,5227.0,358700.0,2191,1998-12-02,52875.0,2023.0,09110039700
77548660,Lexington,KY,OTHER,3249 Hunters Point Dr,40515,,2.5,303600,-84.44987,37.986942,SINGLE_FAMILY,6016.0,303600.0,1994,2020-01-10,150700.0,2020.0,20012370
16780079,San Diego,CA,OTHER,8440 Hydra Ln,92126,4.0,2.5,1255100,-117.14212,32.92077,SINGLE_FAMILY,5600.0,1255100.0,4900,2008-04-01,643856.0,2023.0,3090805300
105576402,Taylorville,IL,OTHER,1421 N Lawrence Ave,62568,4.0,1.0,122100,-89.3015,39.56621,SINGLE_FAMILY,10425.0,122100.0,1300,2005-07-21,27733.0,2022.0,17132210502000
3735983,Chicago,IL,OTHER,819 W Dickens Ave #3C,60614,1.0,1.0,385300,-87.64943,41.919827,CONDO,6250.0,385300.0,2500,2020-07-15,32189.0,2021.0,14322280491009
2053719410,Cove Springs,FL,SOLD,3410 CHANCELLOR Court,32043,4.0,2.0,362990,-81.72468,30.012281,SINGLE_FAMILY,,367400.0,2045,2022-11-30,,,32052601446200607
54520845,Chantilly,VA,OTHER,42810 Cedar Hedge St,20152,3.0,3.0,632300,-77.52216,38.911495,CONDO,1742.0,632300.0,2514,2014-04-01,537790.0,2023.0,165191675000
12376389,Sterling,VA,OTHER,46671 Winchester Dr,20164,4.0,2.5,661500,-77.38685,39.022022,SINGLE_FAMILY,9147.0,661500.0,3200,2015-05-01,564600.0,2023.0,013251846000
48337227,Medford,OR,OTHER,549 N Wexford Cir,97504,4.0,2.0,426100,-122.83801,42.335068,SINGLE_FAMILY,9583.0,426100.0,2550,1989-07-25,233000.0,2023.0,10343102
45681870,Hobe Sound,FL,RECENTLY_SOLD,7504 SE Bay Cedar Cir,33455,3.0,2.0,400000,-80.19018,27.110529,SINGLE_FAMILY,6655.0,402600.0,3499,2024-04-18,238161.0,2022.0,343842725000025300
37036761,Marriottsville,MD,OTHER,1080 Driver Rd,21104,,2.5,718300,-76.89425,39.34229,SINGLE_FAMILY,131551.0,718300.0,3623,1983-02-18,484333.0,2023.0,03307824
41181457,Nashville,TN,OTHER,3983 Keeley Dr,37211,3.0,1.5,339100,-86.69663,36.06086,SINGLE_FAMILY,12632.0,339100.0,2191,1987-08-28,53675.0,2023.0,14814010900
61419978,Chesapeake,VA,OTHER,1221 Brigade Dr,23322,3.0,2.0,504100,-76.225784,36.68166,SINGLE_FAMILY,13416.0,504100.0,2882,2021-05-03,429500.0,2023.0,0731005000450
300242998,Rio Vista,CA,SOLD,2071 Lavender Pl,94571,2.0,2.0,407900,-121.71658,38.199505,SINGLE_FAMILY,5001.0,425900.0,2949,2023-01-13,90341.0,2023.0,0176405060
66588295,Bell Buckle,TN,OTHER,214 Cayenne Dr,37020,3.0,2.0,288100,-86.530045,35.63366,SINGLE_FAMILY,44866.0,288100.0,1752,2018-02-05,37275.0,2023.0,024EB00100000
31975246,Flushing,NY,OTHER,11010 Saultell Ave,11368,3.0,1.5,816800,-73.850075,40.739483,SINGLE_FAMILY,1767.0,816800.0,3650,2012-04-13,48180.0,2023.0,019710126
46955681,Clearwater,FL,OTHER,2008 N Keene Rd,33755,,2.0,300300,-82.76339,27.993967,SINGLE_FAMILY,7013.0,300300.0,1545,1996-04-23,77489.0,2022.0,022915982800000020
7784554,Phoenix,AZ,OTHER,1231 W Wood Dr,85029,3.0,2.0,629000,-112.088974,33.60406,SINGLE_FAMILY,12423.0,629000.0,2795,2018-02-02,48080.0,2023.0,15903618
18359660,Concord,CA,OTHER,5509 Pennsylvania Blvd,94521,3.0,2.0,835100,-121.95591,37.947083,SINGLE_FAMILY,7000.0,835100.0,3399,2021-05-07,717000.0,2023.0,1201440110
81539800,Springboro,OH,OTHER,8019 Country Brook Ct,45066,5.0,4.5,1018500,-84.18097,39.55784,SINGLE_FAMILY,55203.0,1018500.0,5956,2010-07-26,254162.0,2022.0,05324150020
92901612,Dover,NH,OTHER,16-20 Rutland St,03820,8.0,5.0,847700,-70.88149,43.18958,MULTI_FAMILY,34412.0,847700.0,4643,2005-06-02,637100.0,2022.0,DOVRM12131BL
28582209,Sour Lake,TX,OTHER,310 W Pineshadows Dr,77659,4.0,2.5,337200,-94.32425,30.155142,SINGLE_FAMILY,32670.0,337200.0,2482,2019-09-30,384144.0,2023.0,007550004700
14912180,McDonough,GA,RECENTLY_SOLD,1120 E Shoreview Rd,30253,5.0,3.0,312000,-84.17582,33.449608,SINGLE_FAMILY,14505.0,316700.0,2349,2023-09-01,134440.0,2023.0,091C01053000
2766615,Chesterfield,MO,RECENTLY_SOLD,1530 Bedford Forge Ct APT 13,63017,2.0,2.0,0,-90.55637,38.64722,CONDO,5967.0,180200.0,1900,2023-04-25,31630.0,2023.0,19S531593
36426747,Lutherville Timonium,MD,OTHER,317 Meadowcroft Ln,21093,5.0,6.0,1212800,-76.599,39.422913,SINGLE_FAMILY,20603.0,1212800.0,7388,2017-10-30,910100.0,2023.0,092000007952
11050053,Greenville,SC,OTHER,40 Wood Pointe Dr UNIT 36,29615,3.0,2.0,288700,-82.33394,34.866886,SINGLE_FAMILY,2003.0,288700.0,1650,2013-04-09,158780.0,2023.0,0543110107500
31977399,Flushing,NY,OTHER,9954 63rd Ave,11374,,,1180500,-73.855255,40.73338,MULTI_FAMILY,2033.0,1180500.0,2365,1994-07-27,93240.0,2023.0,021100134
68284864,Shakopee,MN,OTHER,203 Ardennes Ave W,55379,4.0,4.0,461000,-93.52818,44.773785,SINGLE_FAMILY,7405.0,461000.0,2761,2019-06-20,399300.0,2023.0,273902640
47475666,Sarasota,FL,FOR_SALE,3673 Longmeadow #3-UNIT 18,34235,2.0,2.0,340000,-82.474335,27.365923,CONDO,,320300.0,2023,2002-06-04,155001.0,2023.0,0034032003
70351739,Porter,TX,OTHER,19029 Hammer Ln,77365,3.0,2.0,247800,-95.286194,30.136866,SINGLE_FAMILY,6877.0,247800.0,1759,,216130.0,2023.0,36040003900
11088668,Taylors,SC,OTHER,105 Holburn Ln,29687,3.0,1.5,235300,-82.334564,34.916325,SINGLE_FAMILY,31248.0,235300.0,1470,2000-09-01,93520.0,2023.0,T029010104300
83181413,Clayton,NC,OTHER,104 Willow Oak Trl,27520,4.0,4.0,544400,-78.51966,35.569675,SINGLE_FAMILY,14810.0,544400.0,2928,2018-02-14,362410.0,2023.0,06F04056
15574812,Redwood City,CA,SOLD,432 Oak Ridge Dr,94062,3.0,1.0,1350000,-122.250175,37.46934,SINGLE_FAMILY,6375.0,1644900.0,4347,2022-11-17,1350000.0,2023.0,058304100
103231516,Cape Coral,FL,OTHER,220 SW 26th Ter,33914,3.0,2.0,477400,-81.979485,26.602686,SINGLE_FAMILY,10018.0,477400.0,2370,2021-01-26,443632.0,2023.0,354423C2018520620
75761059,Valley,NE,OTHER,24222 Bauman Ave,68064,3.0,1.0,155300,-96.2956,41.319416,SINGLE_FAMILY,54000.0,155300.0,1674,2015-01-09,22300.0,2023.0,1511600002
47366639,Winter Haven,FL,OTHER,1607 17th St NW,33881,4.0,3.0,510300,-81.7465,28.03911,SINGLE_FAMILY,14374.0,510300.0,3056,2013-05-03,240336.0,2022.0,262819553600000280
35953722,Chattahoochee Hills,GA,OTHER,11745 Upper Wooten Rd,30268,3.0,2.0,253200,-84.76996,33.570423,SINGLE_FAMILY,111077.0,253200.0,1943,2015-08-19,29480.0,2022.0,08240001020317
16722625,Cardiff,CA,OTHER,1651 Somerset Ave #A,92007,3.0,2.5,2239600,-117.27885,33.028004,SINGLE_FAMILY,7000.0,2239600.0,8204,1997-03-03,492308.0,2023.0,2603021500
39525757,Toms River,NJ,OTHER,15 Rodhos St,08757,2.0,2.0,259900,-74.26981,39.977554,SINGLE_FAMILY,5500.0,259900.0,2199,1997-03-26,125300.0,2023.0,060000417700036
2076764584,Sisters,OR,SOLD,134 W Clearpine Dr #104,97759,2.0,2.0,451755,-121.55209,44.300358,SINGLE_FAMILY,3485.0,616500.0,2600,2021-07-23,,,279805
48423356,Lowell,OR,OTHER,39741 Jasper Lowell Rd,97452,4.0,2.5,497900,-122.78987,43.95019,SINGLE_FAMILY,46174.0,497900.0,2555,2005-02-28,293669.0,2023.0,0811404
80506842,Piedmont,SC,OTHER,137 Kingsland Way,29673,3.0,3.0,442200,-82.519875,34.708168,SINGLE_FAMILY,22339.0,442200.0,2350,1999-11-01,13620.0,2022.0,2160901020
51257819,Loveland,OH,OTHER,6703 Acorn Dr,45140,3.0,1.0,218500,-84.20109,39.236313,SINGLE_FAMILY,13068.0,218500.0,1828,2010-08-30,41340.0,2023.0,114343C198
109212008,Oxford,AL,SOLD,1311 Meadowbrook Ln,36203,3.0,2.0,155000,-85.86186,33.595833,SINGLE_FAMILY,16117.0,175000.0,1200,2022-10-03,13880.0,2023.0,2207360004014000
896559,Trussville,AL,SOLD,213 Linn Dr,35173,4.0,5.0,570000,-86.62991,33.61766,SINGLE_FAMILY,24393.0,735800.0,4519,2021-09-15,70500.0,2022.0,1200271009015.000
241856857,Wentzville,MO,OTHER,935 Mule Creek Dr,63385,3.0,2.0,374500,-90.86896,38.837173,SINGLE_FAMILY,10628.0,374500.0,2315,2017-06-30,62394.0,2023.0,40010C4090006110000000
31918294,Patterson,NY,SOLD,7 Center Street,12563,5.0,4.0,325000,-73.605156,41.51246,MULTI_FAMILY,10890.0,620600.0,7429,2022-05-10,629000.0,2023.0,37240000302000010500000000
70181108,Chesnee,SC,OTHER,124 Blue Coat Rd,29323,3.0,1.5,163100,-81.81632,35.14288,SINGLE_FAMILY,40946.0,163100.0,1257,2005-11-16,5950.0,2023.0,0130000012000
91501004,Sturgeon Lake,MN,OTHER,8973 1st Ave,55783,1.0,0.75,95000,-92.828,46.3804,SINGLE_FAMILY,14000.0,95000.0,1450,2020-03-30,64400.0,2023.0,465055000
44597756,Jacksonville,FL,OTHER,2359 Aztec Dr W,32246,3.0,2.5,495800,-81.469666,30.307247,SINGLE_FAMILY,21315.0,495800.0,2999,1993-03-01,195677.0,2023.0,1652843140
174487358,Branford,CT,OTHER,63 Meadow Wood Rd,06405,3.0,2.5,686700,-72.78238,41.27756,SINGLE_FAMILY,108900.0,686700.0,3750,2018-01-05,323300.0,2023.0,BRANMG08000B001L00010
13429898,Denver,CO,SOLD,3550 S Harlan Street  Unit 308,80235,3.0,2.0,365000,-105.0585,39.651405,CONDO,,366700.0,2299,2023-03-31,19610.0,2023.0,901113133
19637920,Saratoga,CA,SOLD,21178 Maria Ln,95070,4.0,5.0,4388888,-122.044975,37.291958,SINGLE_FAMILY,38250.0,5349700.0,10348,2021-09-17,2095015.0,2023.0,36621014
42707688,Gainesville,FL,OTHER,4403 Black Forest Way,32605,3.0,2.5,235300,-82.35921,29.694704,SINGLE_FAMILY,1742.0,235300.0,1900,2012-08-07,92752.0,2023.0,06076053024
34480707,Mentor,OH,OTHER,5 Meadowlawn Dr UNIT 16,44060,3.0,2.0,147500,-81.32161,41.66887,CONDO,16117.0,147500.0,1797,2018-10-04,30740.0,2022.0,16A018F000400
50033317,Carrboro,NC,OTHER,403 Lindsay St,27510,3.0,1.0,585200,-79.07537,35.915802,SINGLE_FAMILY,10454.0,585200.0,1999,2021-04-30,329900.0,2023.0,9778785118
238180411,Charleston,SC,OTHER,2747 Rutherford Way,29414,4.0,3.5,755700,-80.06236,32.808258,SINGLE_FAMILY,6969.0,755700.0,3499,2021-02-18,21200.0,2023.0,3070600335
39171762,Monmouth Junction,NJ,OTHER,14 White Oak Ct,08852,2.0,3.0,518600,-74.54802,40.387955,TOWNHOUSE,,518600.0,2941,2018-04-18,140400.0,2023.0,21000850100003
66801060,Shepherdsville,KY,OTHER,836 Meadowland Trl,40165,3.0,4.0,451600,-85.589355,37.97831,SINGLE_FAMILY,88818.0,451600.0,2849,2008-10-09,268460.0,2020.0,07200000106Y
72360765,Nampa,ID,OTHER,46 S Pit Ln,83687,4.0,2.0,510400,-116.502914,43.57252,SINGLE_FAMILY,32670.0,510400.0,2294,,483100.0,2023.0,306510000
34620247,Toledo,OH,SOLD,1852 Nelson Ave,43609,3.0,2.0,60000,-83.58889,41.626022,MULTI_FAMILY,4599.0,,863,2023-05-24,21700.0,2023.0,0106807
85610555,Martinsville,IN,OTHER,3907 Voyles Rd,46151,3.0,2.0,310600,-86.35535,39.373127,SINGLE_FAMILY,250470.0,310600.0,1814,2018-01-31,241200.0,2023.0,551419300005003012
71410042,West Fargo,ND,SOLD,718 36th Ave W,58078,4.0,4.0,0,-96.91226,46.82697,SINGLE_FAMILY,9583.0,409600.0,2745,2022-09-09,353600.0,2023.0,02019001220000
60549761,Naples,FL,SOLD,6597 Nicholas Blvd APT 904,34108,4.0,4.0,4450000,-81.81302,26.230345,CONDO,0.0,5325900.0,43541,2022-02-03,3806250.0,2023.0,25334000829
12739007,Salt Lake City,UT,OTHER,1111 S Concord St,84104,3.0,3.0,413800,-111.926414,40.745415,SINGLE_FAMILY,6969.0,413800.0,2167,2003-05-21,162690.0,2023.0,15113030140000
10820306,Bonneau,SC,RECENTLY_SOLD,2160 N Highway 17a,29431,3.0,2.0,226500,-79.89148,33.275665,SINGLE_FAMILY,8712.0,228800.0,1616,2024-04-30,5700.0,2022.0,0870007035
337486411,Fort Mohave,AZ,SOLD,1584 E El Rodeo Rd,86426,4.0,2.0,275000,-114.59383,35.011353,MANUFACTURED,25264.0,321900.0,1309,2021-11-29,15436.0,2024.0,22717011A
70808922,Oak Hill,FL,OTHER,245 Cummings St,32759,2.0,2.0,247300,-80.85678,28.857204,SINGLE_FAMILY,8232.0,247300.0,1889,2005-10-12,65488.0,2023.0,950702000420
57193942,Kingston,MA,OTHER,12 West St,02364,4.0,2.0,597600,-70.785126,41.99178,SINGLE_FAMILY,30000.0,597600.0,3734,2012-05-17,412800.0,2023.0,KINGM0041B0015
7064403,Las Vegas,NV,SOLD,5136 Blanton Dr,89122,4.0,2.0,314999,-115.06114,36.10292,SINGLE_FAMILY,6969.0,378400.0,2303,2021-11-09,48437.0,2024.0,16121411083
42330535,Cordova,TN,OTHER,10625 Latting Rd,38016,5.0,4.0,723900,-89.70907,35.1789,SINGLE_FAMILY,209088.0,723900.0,4673,2011-05-02,144125.0,2023.0,D021000187
102645854,Spanaway,WA,SOLD,1619 177th Street E,98387,3.0,3.0,485000,-122.40774,47.096222,SINGLE_FAMILY,4900.0,547100.0,2999,2021-08-20,472400.0,2023.0,5003660410
66835823,Wentzville,MO,OTHER,2244 Autumn Trace Pkwy,63385,3.0,3.0,335000,-90.89699,38.835262,SINGLE_FAMILY,10018.0,335000.0,2146,2004-11-22,52800.0,2023.0,4000993480000020000000
25942530,Elk Grove,CA,OTHER,8959 El Mirador Dr APT 2,95624,2.0,1.0,255000,-121.36845,38.405106,CONDO,,255000.0,1999,2015-08-04,108088.0,2023.0,12502910220002
61472841,Charleston,SC,OTHER,1705 Lotus Ln,29412,3.0,3.0,612800,-79.96356,32.69757,SINGLE_FAMILY,6969.0,612800.0,3449,2020-10-27,14200.0,2022.0,4310000175
337938917,Saint Cloud,FL,SOLD,4180 Bull St,34772,4.0,3.0,421095,-81.262924,28.217768,SINGLE_FAMILY,7405.0,482600.0,2649,2021-11-24,387400.0,2023.0,132630011700011910
11573664,Pittsburgh,PA,OTHER,1445 Orchardview Dr,15220,4.0,2.5,363500,-80.060394,40.403713,SINGLE_FAMILY,15000.0,363500.0,2407,1990-02-09,197100.0,2024.0,0064B00046000000
30717930,Brooklyn,NY,OTHER,1387 E 2nd St,11230,3.0,2.0,929600,-73.97292,40.615906,TOWNHOUSE,1515.0,929600.0,3999,2021-01-26,49560.0,2023.0,065650090
81476742,Lakeland,FL,OTHER,3310 Waterlute Way,33811,4.0,3.0,400900,-82.040115,28.004473,SINGLE_FAMILY,7653.0,400900.0,2714,2020-08-21,187459.0,2022.0,232831138049004090
53715314,Wingdale,NY,SOLD,26 Nicole Lane,12594,3.0,2.0,405000,-73.54915,41.66003,SINGLE_FAMILY,28750.0,478700.0,3808,2022-04-13,139300.0,2023.0,1326007160014175740000
